184,185,181
183,185,181
179,181,177
179,181,177
177,178,173
179,179,175
182,183,178
184,185,181
188,188,184
193,194,190
201,201,197
201,200,197
206,206,203
203,203,199
200,201,197
194,195,191
196,197,192
191,192,187
186,187,181
186,187,184
181,182,177
141,162,173
137,159,173
134,154,167
133,153,166
127,150,163
128,150,163
129,150,163
129,150,164
127,148,161
129,150,164
132,151,164
135,153,166
147,164,172
139,157,165
135,155,163
123,148,163
124,148,163
121,145,160
119,144,158
122,146,161
126,149,163
129,152,166
133,155,168
138,159,173
141,160,172
141,161,174
140,159,172
135,156,170
132,153,166
131,152,166
128,151,165
126,149,163
125,148,162
124,148,162
128,149,163
130,152,166
125,148,162
126,148,163
132,154,167
131,150,163
129,148,161
128,148,161
124,147,162
124,147,161
123,145,160
123,146,160
125,148,162
125,148,163
131,155,169
159,158,164
147,146,152
145,144,150
161,161,167
166,166,172
210,209,213
190,189,196
189,189,195
170,169,174
159,158,162
157,156,161
151,150,156
153,152,157
153,153,159
146,145,151
154,153,159
160,159,165
157,156,162
161,160,166
170,169,175
176,176,182
167,165,170
157,156,161
161,160,166
146,145,151
144,142,148
166,166,172
158,157,163
209,207,211
187,186,192
187,186,192
166,164,169
171,169,174
164,163,167
158,156,161
148,146,151
154,153,158
134,133,139
138,136,142
146,144,150
143,141,147
160,158,164
161,160,165
166,165,171
160,158,162
157,154,159
162,159,164
167,165,170
163,161,166
140,138,145
166,165,171
159,158,164
208,206,209
207,205,209
185,184,190
190,189,195
169,167,173
166,164,170
162,161,165
157,155,161
156,155,161
152,151,157
136,134,140
141,139,145
138,137,142
141,140,145
154,153,158
160,159,165
164,163,169
153,151,156
157,155,160
164,163,168
168,166,172
152,150,156
145,143,149
169,133,150
164,134,149
166,144,156
163,135,150
174,131,150
179,139,158
181,130,151
170,127,148
166,128,146
162,129,149
166,128,147
144,133,148
145,128,144
150,130,148
152,139,154
167,128,147
163,144,160
157,140,157
151,143,158
158,127,142
166,126,143
169,128,145
169,123,140
172,128,146
171,127,145
168,132,153
170,139,155
162,129,148
164,131,147
162,125,143
163,128,145
164,130,150
149,139,153
169,145,161
162,138,155
166,145,165
162,125,142
155,121,140
166,124,143
159,149,162
161,146,161
159,137,154
174,138,155
166,127,147
168,127,147
169,135,155
168,128,148
163,133,153
160,131,150
156,136,154
157,142,157
156,145,162
147,142,158
143,140,156
153,124,140
150,125,142
171,124,142
163,128,145
166,128,145
170,136,154
168,133,152
166,133,149
174,133,151
167,130,147
169,129,144
170,122,141
170,120,139
165,127,146
179,129,149
177,128,150
165,135,151
165,131,149
169,134,152
166,129,147
169,129,147
161,135,151
157,140,156
156,142,157
154,142,156
167,135,151
170,138,154
165,127,146
173,133,148
170,121,140
164,124,141
165,134,154
153,125,142
152,128,144
145,132,148
141,134,147
151,125,141
146,128,143
179,130,147
175,129,147
176,136,156
167,140,157
160,125,140
151,126,143
159,134,150
156,136,152
152,131,148
159,147,161
156,146,158
165,128,145
165,124,142
165,125,145
165,119,139
161,122,141
145,130,136
143,125,131
149,131,137
150,131,138
133,143,147
116,135,138
137,132,139
146,131,138
166,150,156
162,146,152
164,146,154
163,145,151
168,152,159
172,154,162
156,137,145
147,129,137
169,147,156
161,139,149
146,129,139
140,124,132
145,128,134
126,134,139
118,140,142
135,134,138
139,122,129
140,121,128
143,123,131
144,127,134
141,121,127
145,130,136
147,128,135
149,128,135
152,132,142
151,130,141
162,144,154
186,172,182
181,165,174
149,125,135
131,141,146
117,140,144
137,132,138
146,125,132
142,121,128
141,119,124
145,127,134
144,128,135
142,124,130
146,128,132
150,135,141
150,132,137
151,133,140
113,89,106
140,128,147
161,159,172
134,111,129
147,123,146
131,113,137
121,100,121
114,93,114
121,100,122
116,97,119
115,91,111
117,98,119
95,75,93
122,103,121
136,116,137
108,90,110
124,106,128
118,100,122
100,87,108
85,95,112
110,94,114
105,85,105
123,103,124
144,130,146
182,174,188
160,145,163
125,104,125
102,81,99
130,112,132
119,99,121
112,93,112
113,91,113
110,81,103
111,81,99
139,113,134
119,101,122
91,98,114
103,95,115
118,98,118
114,95,116
110,87,110
114,95,116
94,73,90
124,105,123
134,116,138
108,92,113
127,109,132
123,104,127
110,87,108
117,98,120
118,99,121
109,87,108
113,104,128
110,75,85
114,96,105
168,152,163
123,89,102
121,93,108
106,87,101
97,76,89
95,74,88
106,80,94
93,72,85
104,84,99
95,75,87
95,73,85
91,71,83
91,71,79
85,61,69
98,76,86
95,74,84
106,86,103
90,72,83
104,75,88
89,68,80
98,78,85
115,94,104
153,145,157
143,131,144
100,76,88
104,83,96
111,92,103
103,84,102
95,68,78
92,68,80
91,58,70
95,62,74
98,70,81
92,68,78
104,74,89
99,76,87
100,74,82
88,68,77
103,86,103
88,68,76
92,72,83
88,70,80
87,69,78
76,56,64
75,59,70
56,43,49
56,41,49
40,29,36
29,22,26
16,12,14
218,143,59
218,143,59
218,143,59
218,143,59
218,143,59
218,143,59
218,143,59
218,143,59
218,143,59
218,143,59
218,143,60
218,143,60
218,143,59
218,143,60
218,143,60
218,143,59
218,143,60
218,143,60
218,143,59
218,143,59
218,143,60
218,143,59
218,143,59
218,143,60
218,143,60
218,143,60
218,144,60
218,144,61
218,144,62
218,144,62
218,145,63
219,145,64
219,146,64
219,146,64
219,146,65
219,147,76
220,154,92
221,155,95
221,155,95
221,156,95
221,156,96
221,156,97
221,156,97
221,157,97
221,157,98
221,157,98
221,157,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,100
221,158,100
221,158,100
221,158,101
221,159,102
221,159,102
221,159,102
221,159,103
221,159,103
221,159,103
221,159,103
221,159,102
221,159,102
221,158,101
221,158,101
221,158,100
221,158,100
221,158,99
221,158,99
221,158,100
221,158,100
221,158,101
221,159,102
222,159,103
222,159,103
222,159,103
221,159,102
221,158,101
221,158,100
221,158,100
221,158,100
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,99
221,158,100
221,158,100
221,158,100
221,158,101
222,159,102
222,159,102
222,159,102
222,159,103
222,159,103
222,159,103
222,159,103
222,159,102
222,159,102
221,158,101
221,158,101
221,158,100
221,158,100
221,158,99
221,158,99
221,158,100
221,158,101
221,158,101
